timestamp,time_label,src_node,dst_node,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-05-09 13:22:39,normal,v04,v10,Lê Văn Sỹ - N.Đ.Chiểu,Pasteur - Lê Duẩn,residential,mixed,480,326,0,1604,1.472
2026-05-09 13:22:39,normal,v05,v01,CMT8 - Điện Biên Phủ,Bến Thành,arterial,commercial,848,475,86,2667,1.785
2026-05-09 13:22:39,normal,v05,v02,CMT8 - Điện Biên Phủ,Điện Biên Phủ - Hai BT,arterial,arterial,426,225,69,1294,1.893
2026-05-09 13:22:39,normal,v05,v03,CMT8 - Điện Biên Phủ,Vòng xoay Dân Chủ,arterial,roundabout,626,334,86,1776,1.874
2026-05-09 13:22:39,normal,v05,v04,CMT8 - Điện Biên Phủ,Lê Văn Sỹ - N.Đ.Chiểu,arterial,residential,428,269,86,1305,1.591
2026-05-09 13:22:39,normal,v05,v06,CMT8 - Điện Biên Phủ,Cầu Sài Gòn,arterial,bridge,976,804,0,5961,1.214
2026-05-09 13:22:39,normal,v05,v07,CMT8 - Điện Biên Phủ,Nguyễn Huệ - Lê Lợi,arterial,commercial,967,597,86,3115,1.62
2026-05-09 13:22:39,normal,v05,v08,CMT8 - Điện Biên Phủ,Hàm Nghi - Tôn Đức Thắng,arterial,commercial,1034,605,86,3203,1.709
2026-05-09 13:22:39,normal,v05,v09,CMT8 - Điện Biên Phủ,Võ Văn Tần - Nam Kỳ KN,arterial,residential,488,302,82,1612,1.616
2026-05-09 13:22:39,normal,v05,v10,CMT8 - Điện Biên Phủ,Pasteur - Lê Duẩn,arterial,mixed,699,436,86,2130,1.603
2026-05-09 13:22:39,normal,v06,v01,Cầu Sài Gòn,Bến Thành,bridge,commercial,1083,879,17,5617,1.232
2026-05-09 13:22:39,normal,v06,v02,Cầu Sài Gòn,Điện Biên Phủ - Hai BT,bridge,arterial,745,589,26,4972,1.265
2026-05-09 13:22:39,normal,v06,v03,Cầu Sài Gòn,Vòng xoay Dân Chủ,bridge,roundabout,1034,849,0,5962,1.218
2026-05-09 13:22:39,normal,v06,v04,Cầu Sài Gòn,Lê Văn Sỹ - N.Đ.Chiểu,bridge,residential,812,653,0,5393,1.243
2026-05-09 13:22:39,normal,v06,v05,Cầu Sài Gòn,CMT8 - Điện Biên Phủ,bridge,arterial,993,795,0,6311,1.249
2026-05-09 13:22:39,normal,v06,v07,Cầu Sài Gòn,Nguyễn Huệ - Lê Lợi,bridge,commercial,959,832,0,5140,1.153
2026-05-09 13:22:39,normal,v06,v08,Cầu Sài Gòn,Hàm Nghi - Tôn Đức Thắng,bridge,commercial,857,743,0,5142,1.153
2026-05-09 13:22:39,normal,v06,v09,Cầu Sài Gòn,Võ Văn Tần - Nam Kỳ KN,bridge,residential,952,775,0,5775,1.228
2026-05-09 13:22:39,normal,v06,v10,Cầu Sài Gòn,Pasteur - Lê Duẩn,bridge,mixed,861,731,0,4846,1.178
2026-05-09 13:22:39,normal,v07,v01,Nguyễn Huệ - Lê Lợi,Bến Thành,commercial,commercial,318,217,17,890,1.465
2026-05-09 13:22:39,normal,v07,v02,Nguyễn Huệ - Lê Lợi,Điện Biên Phủ - Hai BT,commercial,arterial,717,516,0,2371,1.39
2026-05-09 13:22:39,normal,v07,v03,Nguyễn Huệ - Lê Lợi,Vòng xoay Dân Chủ,commercial,roundabout,589,425,0,1788,1.386
2026-05-09 13:22:39,normal,v07,v04,Nguyễn Huệ - Lê Lợi,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,653,481,0,2275,1.358
2026-05-09 13:22:39,normal,v07,v05,Nguyễn Huệ - Lê Lợi,CMT8 - Điện Biên Phủ,commercial,arterial,833,636,0,3204,1.31
2026-05-09 13:22:39,normal,v07,v06,Nguyễn Huệ - Lê Lợi,Cầu Sài Gòn,commercial,bridge,790,720,0,4751,1.097
2026-05-09 13:22:39,normal,v07,v08,Nguyễn Huệ - Lê Lợi,Hàm Nghi - Tôn Đức Thắng,commercial,commercial,82,72,0,231,1.139
2026-05-09 13:22:39,normal,v07,v09,Nguyễn Huệ - Lê Lợi,Võ Văn Tần - Nam Kỳ KN,commercial,residential,550,423,0,1957,1.3
2026-05-09 13:22:39,normal,v07,v10,Nguyễn Huệ - Lê Lợi,Pasteur - Lê Duẩn,commercial,mixed,449,361,0,1512,1.244
2026-05-09 13:22:39,normal,v08,v01,Hàm Nghi - Tôn Đức Thắng,Bến Thành,commercial,commercial,370,260,17,1033,1.423
2026-05-09 13:22:39,normal,v08,v02,Hàm Nghi - Tôn Đức Thắng,Điện Biên Phủ - Hai BT,commercial,arterial,769,559,0,2515,1.376
2026-05-09 13:22:39,normal,v08,v03,Hàm Nghi - Tôn Đức Thắng,Vòng xoay Dân Chủ,commercial,roundabout,641,468,0,1932,1.37
2026-05-09 13:22:39,normal,v08,v04,Hàm Nghi - Tôn Đức Thắng,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,706,524,0,2419,1.347
2026-05-09 13:22:39,normal,v08,v05,Hàm Nghi - Tôn Đức Thắng,CMT8 - Điện Biên Phủ,commercial,arterial,885,679,0,3348,1.303
2026-05-09 13:22:39,normal,v08,v06,Hàm Nghi - Tôn Đức Thắng,Cầu Sài Gòn,commercial,bridge,767,697,0,4585,1.1
2026-05-09 13:22:39,normal,v08,v07,Hàm Nghi - Tôn Đức Thắng,Nguyễn Huệ - Lê Lợi,commercial,commercial,290,236,0,863,1.229
2026-05-09 13:22:39,normal,v08,v09,Hàm Nghi - Tôn Đức Thắng,Võ Văn Tần - Nam Kỳ KN,commercial,residential,602,466,0,2100,1.292
2026-05-09 13:22:39,normal,v08,v10,Hàm Nghi - Tôn Đức Thắng,Pasteur - Lê Duẩn,commercial,mixed,501,404,0,1655,1.24
2026-05-09 13:22:39,normal,v09,v01,Võ Văn Tần - Nam Kỳ KN,Bến Thành,residential,commercial,618,426,17,2069,1.451
2026-05-09 13:22:39,normal,v09,v02,Võ Văn Tần - Nam Kỳ KN,Điện Biên Phủ - Hai BT,residential,arterial,433,287,0,1424,1.509
2026-05-09 13:22:39,normal,v09,v03,Võ Văn Tần - Nam Kỳ KN,Vòng xoay Dân Chủ,residential,roundabout,365,266,0,1178,1.372
2026-05-09 13:22:39,normal,v09,v04,Võ Văn Tần - Nam Kỳ KN,Lê Văn Sỹ - N.Đ.Chiểu,residential,residential,297,223,0,1055,1.332
2026-05-09 13:22:39,normal,v09,v05,Võ Văn Tần - Nam Kỳ KN,CMT8 - Điện Biên Phủ,residential,arterial,285,213,0,1247,1.338
2026-05-09 13:22:39,normal,v09,v06,Võ Văn Tần - Nam Kỳ KN,Cầu Sài Gòn,residential,bridge,916,709,0,5442,1.292
2026-05-09 13:22:39,normal,v09,v07,Võ Văn Tần - Nam Kỳ KN,Nguyễn Huệ - Lê Lợi,residential,commercial,724,547,0,2517,1.324
2026-05-09 13:22:39,normal,v09,v08,Võ Văn Tần - Nam Kỳ KN,Hàm Nghi - Tôn Đức Thắng,residential,commercial,792,556,0,2605,1.424
2026-05-09 13:22:39,normal,v09,v10,Võ Văn Tần - Nam Kỳ KN,Pasteur - Lê Duẩn,residential,mixed,452,329,0,1488,1.374
2026-05-09 13:22:39,normal,v10,v01,Pasteur - Lê Duẩn,Bến Thành,mixed,commercial,466,325,17,1586,1.434
2026-05-09 13:22:39,normal,v10,v02,Pasteur - Lê Duẩn,Điện Biên Phủ - Hai BT,mixed,arterial,297,188,0,890,1.58
2026-05-09 13:22:39,normal,v10,v03,Pasteur - Lê Duẩn,Vòng xoay Dân Chủ,mixed,roundabout,352,254,0,1038,1.386
2026-05-09 13:22:39,normal,v10,v04,Pasteur - Lê Duẩn,Lê Văn Sỹ - N.Đ.Chiểu,mixed,residential,433,328,0,1525,1.32
2026-05-09 13:22:39,normal,v10,v05,Pasteur - Lê Duẩn,CMT8 - Điện Biên Phủ,mixed,arterial,612,482,0,2454,1.27
2026-05-09 13:22:39,normal,v10,v06,Pasteur - Lê Duẩn,Cầu Sài Gòn,mixed,bridge,688,589,0,4863,1.168
2026-05-09 13:22:39,normal,v10,v07,Pasteur - Lê Duẩn,Nguyễn Huệ - Lê Lợi,mixed,commercial,426,356,0,1536,1.197
2026-05-09 13:22:39,normal,v10,v08,Pasteur - Lê Duẩn,Hàm Nghi - Tôn Đức Thắng,mixed,commercial,507,428,0,1767,1.185
2026-05-09 13:22:39,normal,v10,v09,Pasteur - Lê Duẩn,Võ Văn Tần - Nam Kỳ KN,mixed,residential,329,269,0,1207,1.223
2026-05-09 13:28:34,normal,v01,v02,Bến Thành,Điện Biên Phủ - Hai BT,commercial,arterial,811,604,6,2540,1.343
2026-05-09 13:28:34,normal,v01,v03,Bến Thành,Vòng xoay Dân Chủ,commercial,roundabout,451,303,0,1767,1.488
2026-05-09 13:28:34,normal,v01,v04,Bến Thành,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,747,521,0,2619,1.434
2026-05-09 13:28:34,normal,v01,v05,Bến Thành,CMT8 - Điện Biên Phủ,commercial,arterial,724,508,0,2773,1.425
2026-05-09 13:28:34,normal,v01,v06,Bến Thành,Cầu Sài Gòn,commercial,bridge,935,789,0,5530,1.185
2026-05-09 13:28:34,normal,v01,v07,Bến Thành,Nguyễn Huệ - Lê Lợi,commercial,commercial,299,250,0,844,1.196
2026-05-09 13:28:34,normal,v01,v08,Bến Thành,Hàm Nghi - Tôn Đức Thắng,commercial,commercial,351,264,0,1180,1.33
2026-05-09 13:28:34,normal,v01,v09,Bến Thành,Võ Văn Tần - Nam Kỳ KN,commercial,residential,508,354,0,1918,1.435
2026-05-09 13:28:34,normal,v01,v10,Bến Thành,Pasteur - Lê Duẩn,commercial,mixed,517,424,0,1636,1.219
2026-05-09 13:28:34,normal,v02,v01,Điện Biên Phủ - Hai BT,Bến Thành,arterial,commercial,684,459,84,2435,1.49
2026-05-09 13:28:34,normal,v02,v03,Điện Biên Phủ - Hai BT,Vòng xoay Dân Chủ,arterial,roundabout,494,311,84,1469,1.588
2026-05-09 13:28:34,normal,v02,v04,Điện Biên Phủ - Hai BT,Lê Văn Sỹ - N.Đ.Chiểu,arterial,residential,149,114,0,531,1.307
2026-05-09 13:28:34,normal,v02,v05,Điện Biên Phủ - Hai BT,CMT8 - Điện Biên Phủ,arterial,arterial,331,255,0,1448,1.298
2026-05-09 13:28:34,normal,v02,v06,Điện Biên Phủ - Hai BT,Cầu Sài Gòn,arterial,bridge,698,525,98,4405,1.33
2026-05-09 13:28:34,normal,v02,v07,Điện Biên Phủ - Hai BT,Nguyễn Huệ - Lê Lợi,arterial,commercial,665,484,84,2270,1.374
2026-05-09 13:28:34,normal,v02,v08,Điện Biên Phủ - Hai BT,Hàm Nghi - Tôn Đức Thắng,arterial,commercial,747,556,84,2501,1.344
2026-05-09 13:28:34,normal,v02,v09,Điện Biên Phủ - Hai BT,Võ Văn Tần - Nam Kỳ KN,arterial,residential,376,282,0,1354,1.333
2026-05-09 13:28:34,normal,v02,v10,Điện Biên Phủ - Hai BT,Pasteur - Lê Duẩn,arterial,mixed,383,247,84,1217,1.551
2026-05-09 13:28:34,normal,v03,v01,Vòng xoay Dân Chủ,Bến Thành,roundabout,commercial,410,297,0,1529,1.38
2026-05-09 13:28:34,normal,v03,v02,Vòng xoay Dân Chủ,Điện Biên Phủ - Hai BT,roundabout,arterial,371,251,0,1170,1.478
2026-05-09 13:28:34,normal,v03,v04,Vòng xoay Dân Chủ,Lê Văn Sỹ - N.Đ.Chiểu,roundabout,residential,307,216,0,1074,1.421
2026-05-09 13:28:34,normal,v03,v05,Vòng xoay Dân Chủ,CMT8 - Điện Biên Phủ,roundabout,arterial,487,371,0,2003,1.313
2026-05-09 13:28:34,normal,v03,v06,Vòng xoay Dân Chủ,Cầu Sài Gòn,roundabout,bridge,774,652,0,5174,1.187
2026-05-09 13:28:34,normal,v03,v07,Vòng xoay Dân Chủ,Nguyễn Huệ - Lê Lợi,roundabout,commercial,394,342,0,1481,1.152
2026-05-09 13:28:34,normal,v03,v08,Vòng xoay Dân Chủ,Hàm Nghi - Tôn Đức Thắng,roundabout,commercial,476,413,0,1712,1.153
2026-05-09 13:28:34,normal,v03,v09,Vòng xoay Dân Chủ,Võ Văn Tần - Nam Kỳ KN,roundabout,residential,203,158,0,756,1.285
2026-05-09 13:28:34,normal,v03,v10,Vòng xoay Dân Chủ,Pasteur - Lê Duẩn,roundabout,mixed,87,63,0,311,1.381
2026-05-09 13:28:34,normal,v04,v01,Lê Văn Sỹ - N.Đ.Chiểu,Bến Thành,residential,commercial,632,422,0,2185,1.498
2026-05-09 13:28:34,normal,v04,v02,Lê Văn Sỹ - N.Đ.Chiểu,Điện Biên Phủ - Hai BT,residential,arterial,396,280,0,1216,1.414
2026-05-09 13:28:34,normal,v04,v03,Lê Văn Sỹ - N.Đ.Chiểu,Vòng xoay Dân Chủ,residential,roundabout,392,262,0,1294,1.496
2026-05-09 13:28:34,normal,v04,v05,Lê Văn Sỹ - N.Đ.Chiểu,CMT8 - Điện Biên Phủ,residential,arterial,182,142,0,917,1.282
2026-05-09 13:28:34,normal,v04,v06,Lê Văn Sỹ - N.Đ.Chiểu,Cầu Sài Gòn,residential,bridge,878,703,0,5234,1.249
2026-05-09 13:28:34,normal,v04,v07,Lê Văn Sỹ - N.Đ.Chiểu,Nguyễn Huệ - Lê Lợi,residential,commercial,751,543,0,2633,1.383
2026-05-09 13:28:34,normal,v04,v08,Lê Văn Sỹ - N.Đ.Chiểu,Hàm Nghi - Tôn Đức Thắng,residential,commercial,819,552,0,2721,1.484
2026-05-09 13:28:34,normal,v04,v09,Lê Văn Sỹ - N.Đ.Chiểu,Võ Văn Tần - Nam Kỳ KN,residential,residential,227,169,0,823,1.343
2026-05-09 13:28:34,normal,v04,v10,Lê Văn Sỹ - N.Đ.Chiểu,Pasteur - Lê Duẩn,residential,mixed,479,326,0,1604,1.469
2026-05-09 13:28:34,normal,v05,v01,CMT8 - Điện Biên Phủ,Bến Thành,arterial,commercial,829,475,72,2667,1.745
2026-05-09 13:28:34,normal,v05,v02,CMT8 - Điện Biên Phủ,Điện Biên Phủ - Hai BT,arterial,arterial,414,225,68,1294,1.84
2026-05-09 13:28:34,normal,v05,v03,CMT8 - Điện Biên Phủ,Vòng xoay Dân Chủ,arterial,roundabout,607,334,72,1776,1.817
2026-05-09 13:28:34,normal,v05,v04,CMT8 - Điện Biên Phủ,Lê Văn Sỹ - N.Đ.Chiểu,arterial,residential,414,269,72,1305,1.539
2026-05-09 13:28:34,normal,v05,v06,CMT8 - Điện Biên Phủ,Cầu Sài Gòn,arterial,bridge,974,804,0,5961,1.211
2026-05-09 13:28:34,normal,v05,v07,CMT8 - Điện Biên Phủ,Nguyễn Huệ - Lê Lợi,arterial,commercial,947,597,72,3115,1.586
2026-05-09 13:28:34,normal,v05,v08,CMT8 - Điện Biên Phủ,Hàm Nghi - Tôn Đức Thắng,arterial,commercial,1016,605,72,3203,1.679
2026-05-09 13:28:34,normal,v05,v09,CMT8 - Điện Biên Phủ,Võ Văn Tần - Nam Kỳ KN,arterial,residential,475,302,69,1612,1.573
2026-05-09 13:28:34,normal,v05,v10,CMT8 - Điện Biên Phủ,Pasteur - Lê Duẩn,arterial,mixed,683,436,72,2130,1.567
2026-05-09 13:28:34,normal,v06,v01,Cầu Sài Gòn,Bến Thành,bridge,commercial,1069,879,0,5617,1.216
2026-05-09 13:28:34,normal,v06,v02,Cầu Sài Gòn,Điện Biên Phủ - Hai BT,bridge,arterial,740,589,21,4972,1.256
2026-05-09 13:28:34,normal,v06,v03,Cầu Sài Gòn,Vòng xoay Dân Chủ,bridge,roundabout,1033,849,0,5962,1.217
2026-05-09 13:28:34,normal,v06,v04,Cầu Sài Gòn,Lê Văn Sỹ - N.Đ.Chiểu,bridge,residential,811,653,0,5393,1.242
2026-05-09 13:28:34,normal,v06,v05,Cầu Sài Gòn,CMT8 - Điện Biên Phủ,bridge,arterial,992,795,0,6311,1.248
2026-05-09 13:28:34,normal,v06,v07,Cầu Sài Gòn,Nguyễn Huệ - Lê Lợi,bridge,commercial,954,832,2,5140,1.147
2026-05-09 13:28:34,normal,v06,v08,Cầu Sài Gòn,Hàm Nghi - Tôn Đức Thắng,bridge,commercial,856,743,0,5142,1.152
2026-05-09 13:28:34,normal,v06,v09,Cầu Sài Gòn,Võ Văn Tần - Nam Kỳ KN,bridge,residential,954,775,0,5775,1.231
2026-05-09 13:28:34,normal,v06,v10,Cầu Sài Gòn,Pasteur - Lê Duẩn,bridge,mixed,858,731,0,4846,1.174
2026-05-09 13:28:34,normal,v07,v01,Nguyễn Huệ - Lê Lợi,Bến Thành,commercial,commercial,306,217,0,890,1.41
2026-05-09 13:28:34,normal,v07,v02,Nguyễn Huệ - Lê Lợi,Điện Biên Phủ - Hai BT,commercial,arterial,716,516,0,2371,1.388
2026-05-09 13:28:34,normal,v07,v03,Nguyễn Huệ - Lê Lợi,Vòng xoay Dân Chủ,commercial,roundabout,587,425,0,1788,1.381
2026-05-09 13:28:34,normal,v07,v04,Nguyễn Huệ - Lê Lợi,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,654,481,0,2275,1.36
2026-05-09 13:28:34,normal,v07,v05,Nguyễn Huệ - Lê Lợi,CMT8 - Điện Biên Phủ,commercial,arterial,831,636,0,3204,1.307
2026-05-09 13:28:34,normal,v07,v06,Nguyễn Huệ - Lê Lợi,Cầu Sài Gòn,commercial,bridge,791,720,0,4751,1.099
2026-05-09 13:28:34,normal,v07,v08,Nguyễn Huệ - Lê Lợi,Hàm Nghi - Tôn Đức Thắng,commercial,commercial,82,72,0,231,1.139
2026-05-09 13:28:34,normal,v07,v09,Nguyễn Huệ - Lê Lợi,Võ Văn Tần - Nam Kỳ KN,commercial,residential,549,423,0,1957,1.298
2026-05-09 13:28:34,normal,v07,v10,Nguyễn Huệ - Lê Lợi,Pasteur - Lê Duẩn,commercial,mixed,449,361,0,1512,1.244
2026-05-09 13:28:34,normal,v08,v01,Hàm Nghi - Tôn Đức Thắng,Bến Thành,commercial,commercial,357,260,0,1033,1.373
2026-05-09 13:28:34,normal,v08,v02,Hàm Nghi - Tôn Đức Thắng,Điện Biên Phủ - Hai BT,commercial,arterial,769,559,0,2515,1.376
2026-05-09 13:28:34,normal,v08,v03,Hàm Nghi - Tôn Đức Thắng,Vòng xoay Dân Chủ,commercial,roundabout,638,468,0,1932,1.363
2026-05-09 13:28:34,normal,v08,v04,Hàm Nghi - Tôn Đức Thắng,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,706,524,0,2419,1.347
2026-05-09 13:28:34,normal,v08,v05,Hàm Nghi - Tôn Đức Thắng,CMT8 - Điện Biên Phủ,commercial,arterial,884,679,0,3348,1.302
2026-05-09 13:28:34,normal,v08,v06,Hàm Nghi - Tôn Đức Thắng,Cầu Sài Gòn,commercial,bridge,768,697,0,4585,1.102
2026-05-09 13:28:34,normal,v08,v07,Hàm Nghi - Tôn Đức Thắng,Nguyễn Huệ - Lê Lợi,commercial,commercial,289,236,0,863,1.225
2026-05-09 13:28:34,normal,v08,v09,Hàm Nghi - Tôn Đức Thắng,Võ Văn Tần - Nam Kỳ KN,commercial,residential,602,466,0,2100,1.292
2026-05-09 13:28:34,normal,v08,v10,Hàm Nghi - Tôn Đức Thắng,Pasteur - Lê Duẩn,commercial,mixed,502,404,0,1655,1.243
2026-05-09 13:28:34,normal,v09,v01,Võ Văn Tần - Nam Kỳ KN,Bến Thành,residential,commercial,604,426,0,2069,1.418
2026-05-09 13:28:34,normal,v09,v02,Võ Văn Tần - Nam Kỳ KN,Điện Biên Phủ - Hai BT,residential,arterial,432,287,0,1424,1.505
2026-05-09 13:28:34,normal,v09,v03,Võ Văn Tần - Nam Kỳ KN,Vòng xoay Dân Chủ,residential,roundabout,364,266,0,1178,1.368
2026-05-09 13:28:34,normal,v09,v04,Võ Văn Tần - Nam Kỳ KN,Lê Văn Sỹ - N.Đ.Chiểu,residential,residential,297,223,0,1055,1.332
2026-05-09 13:28:34,normal,v09,v05,Võ Văn Tần - Nam Kỳ KN,CMT8 - Điện Biên Phủ,residential,arterial,283,213,0,1247,1.329
2026-05-09 13:28:34,normal,v09,v06,Võ Văn Tần - Nam Kỳ KN,Cầu Sài Gòn,residential,bridge,915,709,0,5442,1.291
2026-05-09 13:28:34,normal,v09,v07,Võ Văn Tần - Nam Kỳ KN,Nguyễn Huệ - Lê Lợi,residential,commercial,723,547,0,2517,1.322
2026-05-09 13:28:34,normal,v09,v08,Võ Văn Tần - Nam Kỳ KN,Hàm Nghi - Tôn Đức Thắng,residential,commercial,791,556,0,2605,1.423
2026-05-09 13:28:34,normal,v09,v10,Võ Văn Tần - Nam Kỳ KN,Pasteur - Lê Duẩn,residential,mixed,450,329,0,1488,1.368
2026-05-09 13:28:34,normal,v10,v01,Pasteur - Lê Duẩn,Bến Thành,mixed,commercial,452,325,0,1586,1.391
2026-05-09 13:28:34,normal,v10,v02,Pasteur - Lê Duẩn,Điện Biên Phủ - Hai BT,mixed,arterial,328,225,0,1159,1.458
2026-05-09 13:28:34,normal,v10,v03,Pasteur - Lê Duẩn,Vòng xoay Dân Chủ,mixed,roundabout,377,280,0,1289,1.346
2026-05-09 13:28:34,normal,v10,v04,Pasteur - Lê Duẩn,Lê Văn Sỹ - N.Đ.Chiểu,mixed,residential,461,354,0,1776,1.302
2026-05-09 13:28:34,normal,v10,v05,Pasteur - Lê Duẩn,CMT8 - Điện Biên Phủ,mixed,arterial,638,470,0,2655,1.357
2026-05-09 13:28:34,normal,v10,v06,Pasteur - Lê Duẩn,Cầu Sài Gòn,mixed,bridge,687,589,0,4863,1.166
2026-05-09 13:28:34,normal,v10,v07,Pasteur - Lê Duẩn,Nguyễn Huệ - Lê Lợi,mixed,commercial,425,356,0,1536,1.194
2026-05-09 13:28:34,normal,v10,v08,Pasteur - Lê Duẩn,Hàm Nghi - Tôn Đức Thắng,mixed,commercial,507,428,0,1767,1.185
2026-05-09 13:28:34,normal,v10,v09,Pasteur - Lê Duẩn,Võ Văn Tần - Nam Kỳ KN,mixed,residential,355,257,0,1408,1.381
2026-05-09 13:34:29,normal,v01,v02,Bến Thành,Điện Biên Phủ - Hai BT,commercial,arterial,779,537,0,2407,1.451
