timestamp,time_label,src_node,dst_node,src_name,dst_name,src_poi,dst_poi,travel_time_s,free_flow_time_s,traffic_delay_s,length_m,congestion_ratio
2026-05-08 15:36:46,normal,v09,v01,Võ Văn Tần - Nam Kỳ KN,Bến Thành,residential,commercial,681,426,67,2069,1.599
2026-05-08 15:36:46,normal,v09,v02,Võ Văn Tần - Nam Kỳ KN,Điện Biên Phủ - Hai BT,residential,arterial,603,287,154,1424,2.101
2026-05-08 15:36:46,normal,v09,v03,Võ Văn Tần - Nam Kỳ KN,Vòng xoay Dân Chủ,residential,roundabout,412,266,0,1178,1.549
2026-05-08 15:36:46,normal,v09,v04,Võ Văn Tần - Nam Kỳ KN,Lê Văn Sỹ - N.Đ.Chiểu,residential,residential,407,223,45,1055,1.825
2026-05-08 15:36:46,normal,v09,v05,Võ Văn Tần - Nam Kỳ KN,CMT8 - Điện Biên Phủ,residential,arterial,377,213,0,1247,1.77
2026-05-08 15:36:46,normal,v09,v06,Võ Văn Tần - Nam Kỳ KN,Cầu Sài Gòn,residential,bridge,1125,709,154,5442,1.587
2026-05-08 15:36:46,normal,v09,v07,Võ Văn Tần - Nam Kỳ KN,Nguyễn Huệ - Lê Lợi,residential,commercial,800,547,0,2517,1.463
2026-05-08 15:36:46,normal,v09,v08,Võ Văn Tần - Nam Kỳ KN,Hàm Nghi - Tôn Đức Thắng,residential,commercial,863,556,67,2605,1.552
2026-05-08 15:36:46,normal,v09,v10,Võ Văn Tần - Nam Kỳ KN,Pasteur - Lê Duẩn,residential,mixed,625,410,0,1778,1.524
2026-05-08 15:36:46,normal,v10,v01,Pasteur - Lê Duẩn,Bến Thành,mixed,commercial,483,325,0,1586,1.486
2026-05-08 15:36:46,normal,v10,v02,Pasteur - Lê Duẩn,Điện Biên Phủ - Hai BT,mixed,arterial,434,188,154,890,2.309
2026-05-08 15:36:46,normal,v10,v03,Pasteur - Lê Duẩn,Vòng xoay Dân Chủ,mixed,roundabout,389,254,32,1038,1.531
2026-05-08 15:36:46,normal,v10,v04,Pasteur - Lê Duẩn,Lê Văn Sỹ - N.Đ.Chiểu,mixed,residential,599,302,154,1422,1.983
2026-05-08 15:36:46,normal,v10,v05,Pasteur - Lê Duẩn,CMT8 - Điện Biên Phủ,mixed,arterial,767,463,0,2461,1.657
2026-05-08 15:36:46,normal,v10,v06,Pasteur - Lê Duẩn,Cầu Sài Gòn,mixed,bridge,749,589,0,4863,1.272
2026-05-08 15:36:46,normal,v10,v07,Pasteur - Lê Duẩn,Nguyễn Huệ - Lê Lợi,mixed,commercial,498,369,0,1538,1.35
2026-05-08 15:36:46,normal,v10,v08,Pasteur - Lê Duẩn,Hàm Nghi - Tôn Đức Thắng,mixed,commercial,577,441,0,1769,1.308
2026-05-08 15:36:46,normal,v10,v09,Pasteur - Lê Duẩn,Võ Văn Tần - Nam Kỳ KN,mixed,residential,404,277,0,1208,1.458
2026-05-08 15:42:41,normal,v01,v02,Bến Thành,Điện Biên Phủ - Hai BT,commercial,arterial,983,593,104,2458,1.658
2026-05-08 15:42:41,normal,v01,v03,Bến Thành,Vòng xoay Dân Chủ,commercial,roundabout,564,303,90,1767,1.861
2026-05-08 15:42:41,normal,v01,v04,Bến Thành,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,929,510,153,2595,1.822
2026-05-08 15:42:41,normal,v01,v05,Bến Thành,CMT8 - Điện Biên Phủ,commercial,arterial,947,508,120,2773,1.864
2026-05-08 15:42:41,normal,v01,v06,Bến Thành,Cầu Sài Gòn,commercial,bridge,1036,789,0,5530,1.313
2026-05-08 15:42:41,normal,v01,v07,Bến Thành,Nguyễn Huệ - Lê Lợi,commercial,commercial,321,250,0,844,1.284
2026-05-08 15:42:41,normal,v01,v08,Bến Thành,Hàm Nghi - Tôn Đức Thắng,commercial,commercial,436,264,88,1180,1.652
2026-05-08 15:42:41,normal,v01,v09,Bến Thành,Võ Văn Tần - Nam Kỳ KN,commercial,residential,607,354,32,1918,1.715
2026-05-08 15:42:41,normal,v01,v10,Bến Thành,Pasteur - Lê Duẩn,commercial,mixed,609,382,33,1548,1.594
2026-05-08 15:42:41,normal,v02,v01,Điện Biên Phủ - Hai BT,Bến Thành,arterial,commercial,785,459,29,2435,1.71
2026-05-08 15:42:41,normal,v02,v03,Điện Biên Phủ - Hai BT,Vòng xoay Dân Chủ,arterial,roundabout,593,311,90,1469,1.907
2026-05-08 15:42:41,normal,v02,v04,Điện Biên Phủ - Hai BT,Lê Văn Sỹ - N.Đ.Chiểu,arterial,residential,164,114,0,531,1.439
2026-05-08 15:42:41,normal,v02,v05,Điện Biên Phủ - Hai BT,CMT8 - Điện Biên Phủ,arterial,arterial,381,255,0,1448,1.494
2026-05-08 15:42:41,normal,v02,v06,Điện Biên Phủ - Hai BT,Cầu Sài Gòn,arterial,bridge,744,525,29,4405,1.417
2026-05-08 15:42:41,normal,v02,v07,Điện Biên Phủ - Hai BT,Nguyễn Huệ - Lê Lợi,arterial,commercial,799,504,29,2387,1.585
2026-05-08 15:42:41,normal,v02,v08,Điện Biên Phủ - Hai BT,Hàm Nghi - Tôn Đức Thắng,arterial,commercial,930,618,29,3150,1.505
2026-05-08 15:42:41,normal,v02,v09,Điện Biên Phủ - Hai BT,Võ Văn Tần - Nam Kỳ KN,arterial,residential,442,282,0,1354,1.567
2026-05-08 15:42:41,normal,v02,v10,Điện Biên Phủ - Hai BT,Pasteur - Lê Duẩn,arterial,mixed,471,247,62,1217,1.907
2026-05-08 15:42:41,normal,v03,v01,Vòng xoay Dân Chủ,Bến Thành,roundabout,commercial,494,297,64,1529,1.663
2026-05-08 15:42:41,normal,v03,v02,Vòng xoay Dân Chủ,Điện Biên Phủ - Hai BT,roundabout,arterial,549,295,168,1221,1.861
2026-05-08 15:42:41,normal,v03,v04,Vòng xoay Dân Chủ,Lê Văn Sỹ - N.Đ.Chiểu,roundabout,residential,637,216,350,1074,2.949
2026-05-08 15:42:41,normal,v03,v05,Vòng xoay Dân Chủ,CMT8 - Điện Biên Phủ,roundabout,arterial,652,369,6,2009,1.767
2026-05-08 15:42:41,normal,v03,v06,Vòng xoay Dân Chủ,Cầu Sài Gòn,roundabout,bridge,926,652,121,5174,1.42
2026-05-08 15:42:41,normal,v03,v07,Vòng xoay Dân Chủ,Nguyễn Huệ - Lê Lợi,roundabout,commercial,508,342,64,1481,1.485
2026-05-08 15:42:41,normal,v03,v08,Vòng xoay Dân Chủ,Hàm Nghi - Tôn Đức Thắng,roundabout,commercial,638,456,64,2244,1.399
2026-05-08 15:42:41,normal,v03,v09,Vòng xoay Dân Chủ,Võ Văn Tần - Nam Kỳ KN,roundabout,residential,292,183,38,757,1.596
2026-05-08 15:42:41,normal,v03,v10,Vòng xoay Dân Chủ,Pasteur - Lê Duẩn,roundabout,mixed,160,63,96,311,2.54
2026-05-08 15:42:41,normal,v04,v01,Lê Văn Sỹ - N.Đ.Chiểu,Bến Thành,residential,commercial,727,422,54,2185,1.723
2026-05-08 15:42:41,normal,v04,v02,Lê Văn Sỹ - N.Đ.Chiểu,Điện Biên Phủ - Hai BT,residential,arterial,503,280,107,1216,1.796
2026-05-08 15:42:41,normal,v04,v03,Lê Văn Sỹ - N.Đ.Chiểu,Vòng xoay Dân Chủ,residential,roundabout,495,262,90,1294,1.889
2026-05-08 15:42:41,normal,v04,v05,Lê Văn Sỹ - N.Đ.Chiểu,CMT8 - Điện Biên Phủ,residential,arterial,217,142,0,917,1.528
2026-05-08 15:42:41,normal,v04,v06,Lê Văn Sỹ - N.Đ.Chiểu,Cầu Sài Gòn,residential,bridge,1089,685,202,5233,1.59
2026-05-08 15:42:41,normal,v04,v07,Lê Văn Sỹ - N.Đ.Chiểu,Nguyễn Huệ - Lê Lợi,residential,commercial,878,543,67,2633,1.617
2026-05-08 15:42:41,normal,v04,v08,Lê Văn Sỹ - N.Đ.Chiểu,Hàm Nghi - Tôn Đức Thắng,residential,commercial,1029,690,54,3191,1.491
2026-05-08 15:42:41,normal,v04,v09,Lê Văn Sỹ - N.Đ.Chiểu,Võ Văn Tần - Nam Kỳ KN,residential,residential,277,169,0,823,1.639
2026-05-08 15:42:41,normal,v04,v10,Lê Văn Sỹ - N.Đ.Chiểu,Pasteur - Lê Duẩn,residential,mixed,704,326,236,1604,2.16
2026-05-08 15:42:41,normal,v05,v01,CMT8 - Điện Biên Phủ,Bến Thành,arterial,commercial,1027,555,165,2973,1.85
2026-05-08 15:42:41,normal,v05,v02,CMT8 - Điện Biên Phủ,Điện Biên Phủ - Hai BT,arterial,arterial,464,225,76,1294,2.062
2026-05-08 15:42:41,normal,v05,v03,CMT8 - Điện Biên Phủ,Vòng xoay Dân Chủ,arterial,roundabout,817,395,237,2082,2.068
2026-05-08 15:42:41,normal,v05,v04,CMT8 - Điện Biên Phủ,Lê Văn Sỹ - N.Đ.Chiểu,arterial,residential,496,269,103,1305,1.844
2026-05-08 15:42:41,normal,v05,v06,CMT8 - Điện Biên Phủ,Cầu Sài Gòn,arterial,bridge,1029,804,0,5961,1.28
2026-05-08 15:42:41,normal,v05,v07,CMT8 - Điện Biên Phủ,Nguyễn Huệ - Lê Lợi,arterial,commercial,1231,732,63,3561,1.682
2026-05-08 15:42:41,normal,v05,v08,CMT8 - Điện Biên Phủ,Hàm Nghi - Tôn Đức Thắng,arterial,commercial,1210,685,165,3510,1.766
2026-05-08 15:42:41,normal,v05,v09,CMT8 - Điện Biên Phủ,Võ Văn Tần - Nam Kỳ KN,arterial,residential,600,302,147,1612,1.987
2026-05-08 15:42:41,normal,v05,v10,CMT8 - Điện Biên Phủ,Pasteur - Lê Duẩn,arterial,mixed,908,475,105,2391,1.912
2026-05-08 15:42:41,normal,v06,v01,Cầu Sài Gòn,Bến Thành,bridge,commercial,1175,879,0,5617,1.337
2026-05-08 15:42:41,normal,v06,v02,Cầu Sài Gòn,Điện Biên Phủ - Hai BT,bridge,arterial,833,589,13,4972,1.414
2026-05-08 15:42:41,normal,v06,v03,Cầu Sài Gòn,Vòng xoay Dân Chủ,bridge,roundabout,1208,849,70,5962,1.423
2026-05-08 15:42:41,normal,v06,v04,Cầu Sài Gòn,Lê Văn Sỹ - N.Đ.Chiểu,bridge,residential,917,653,0,5393,1.404
2026-05-08 15:42:41,normal,v06,v05,Cầu Sài Gòn,CMT8 - Điện Biên Phủ,bridge,arterial,1138,795,0,6311,1.431
2026-05-08 15:42:41,normal,v06,v07,Cầu Sài Gòn,Nguyễn Huệ - Lê Lợi,bridge,commercial,1088,832,0,5140,1.308
2026-05-08 15:42:41,normal,v06,v08,Cầu Sài Gòn,Hàm Nghi - Tôn Đức Thắng,bridge,commercial,972,743,0,5142,1.308
2026-05-08 15:42:41,normal,v06,v09,Cầu Sài Gòn,Võ Văn Tần - Nam Kỳ KN,bridge,residential,1105,775,0,5775,1.426
2026-05-08 15:42:41,normal,v06,v10,Cầu Sài Gòn,Pasteur - Lê Duẩn,bridge,mixed,995,731,42,4846,1.361
2026-05-08 15:42:41,normal,v07,v01,Nguyễn Huệ - Lê Lợi,Bến Thành,commercial,commercial,365,217,61,890,1.682
2026-05-08 15:42:41,normal,v07,v02,Nguyễn Huệ - Lê Lợi,Điện Biên Phủ - Hai BT,commercial,arterial,968,571,149,2422,1.695
2026-05-08 15:42:41,normal,v07,v03,Nguyễn Huệ - Lê Lợi,Vòng xoay Dân Chủ,commercial,roundabout,856,524,124,2574,1.634
2026-05-08 15:42:41,normal,v07,v04,Nguyễn Huệ - Lê Lợi,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,1018,597,149,2679,1.705
2026-05-08 15:42:41,normal,v07,v05,Nguyễn Huệ - Lê Lợi,CMT8 - Điện Biên Phủ,commercial,arterial,1110,634,61,3210,1.751
2026-05-08 15:42:41,normal,v07,v06,Nguyễn Huệ - Lê Lợi,Cầu Sài Gòn,commercial,bridge,899,720,0,4751,1.249
2026-05-08 15:42:41,normal,v07,v08,Nguyễn Huệ - Lê Lợi,Hàm Nghi - Tôn Đức Thắng,commercial,commercial,79,72,0,231,1.097
2026-05-08 15:42:41,normal,v07,v09,Nguyễn Huệ - Lê Lợi,Võ Văn Tần - Nam Kỳ KN,commercial,residential,740,449,61,1958,1.648
2026-05-08 15:42:41,normal,v07,v10,Nguyễn Huệ - Lê Lợi,Pasteur - Lê Duẩn,commercial,mixed,613,361,103,1512,1.698
2026-05-08 15:42:41,normal,v08,v01,Hàm Nghi - Tôn Đức Thắng,Bến Thành,commercial,commercial,420,260,61,1033,1.615
2026-05-08 15:42:41,normal,v08,v02,Hàm Nghi - Tôn Đức Thắng,Điện Biên Phủ - Hai BT,commercial,arterial,1024,615,149,2565,1.665
2026-05-08 15:42:41,normal,v08,v03,Hàm Nghi - Tôn Đức Thắng,Vòng xoay Dân Chủ,commercial,roundabout,780,486,124,2405,1.605
2026-05-08 15:42:41,normal,v08,v04,Hàm Nghi - Tôn Đức Thắng,Lê Văn Sỹ - N.Đ.Chiểu,commercial,residential,1073,640,149,2822,1.677
2026-05-08 15:42:41,normal,v08,v05,Hàm Nghi - Tôn Đức Thắng,CMT8 - Điện Biên Phủ,commercial,arterial,1169,691,215,3412,1.692
2026-05-08 15:42:41,normal,v08,v06,Hàm Nghi - Tôn Đức Thắng,Cầu Sài Gòn,commercial,bridge,868,697,0,4585,1.245
2026-05-08 15:42:41,normal,v08,v07,Hàm Nghi - Tôn Đức Thắng,Nguyễn Huệ - Lê Lợi,commercial,commercial,370,344,0,1283,1.076
2026-05-08 15:42:41,normal,v08,v09,Hàm Nghi - Tôn Đức Thắng,Võ Văn Tần - Nam Kỳ KN,commercial,residential,791,537,11,2557,1.473
2026-05-08 15:42:41,normal,v08,v10,Hàm Nghi - Tôn Đức Thắng,Pasteur - Lê Duẩn,commercial,mixed,668,404,103,1655,1.653
2026-05-08 15:42:41,normal,v09,v01,Võ Văn Tần - Nam Kỳ KN,Bến Thành,residential,commercial,682,426,67,2069,1.601
2026-05-08 15:42:41,normal,v09,v02,Võ Văn Tần - Nam Kỳ KN,Điện Biên Phủ - Hai BT,residential,arterial,635,287,202,1424,2.213
2026-05-08 15:42:41,normal,v09,v03,Võ Văn Tần - Nam Kỳ KN,Vòng xoay Dân Chủ,residential,roundabout,459,266,113,1178,1.726
2026-05-08 15:42:41,normal,v09,v04,Võ Văn Tần - Nam Kỳ KN,Lê Văn Sỹ - N.Đ.Chiểu,residential,residential,419,223,70,1055,1.879
2026-05-08 15:42:41,normal,v09,v05,Võ Văn Tần - Nam Kỳ KN,CMT8 - Điện Biên Phủ,residential,arterial,378,213,0,1247,1.775
2026-05-08 15:42:41,normal,v09,v06,Võ Văn Tần - Nam Kỳ KN,Cầu Sài Gòn,residential,bridge,1160,709,202,5442,1.636
2026-05-08 15:42:41,normal,v09,v07,Võ Văn Tần - Nam Kỳ KN,Nguyễn Huệ - Lê Lợi,residential,commercial,820,547,67,2517,1.499
2026-05-08 15:42:41,normal,v09,v08,Võ Văn Tần - Nam Kỳ KN,Hàm Nghi - Tôn Đức Thắng,residential,commercial,864,556,67,2605,1.554
2026-05-08 15:42:41,normal,v09,v10,Võ Văn Tần - Nam Kỳ KN,Pasteur - Lê Duẩn,residential,mixed,645,329,236,1488,1.96
2026-05-08 15:42:41,normal,v10,v01,Pasteur - Lê Duẩn,Bến Thành,mixed,commercial,501,325,31,1586,1.542
2026-05-08 15:42:41,normal,v10,v02,Pasteur - Lê Duẩn,Điện Biên Phủ - Hai BT,mixed,arterial,424,188,164,890,2.255
2026-05-08 15:42:41,normal,v10,v03,Pasteur - Lê Duẩn,Vòng xoay Dân Chủ,mixed,roundabout,418,254,85,1038,1.646
2026-05-08 15:42:41,normal,v10,v04,Pasteur - Lê Duẩn,Lê Văn Sỹ - N.Đ.Chiểu,mixed,residential,554,322,25,1452,1.72
2026-05-08 15:42:41,normal,v10,v05,Pasteur - Lê Duẩn,CMT8 - Điện Biên Phủ,mixed,arterial,773,464,25,2369,1.666
2026-05-08 15:42:41,normal,v10,v06,Pasteur - Lê Duẩn,Cầu Sài Gòn,mixed,bridge,765,589,25,4863,1.299
2026-05-08 15:42:41,normal,v10,v07,Pasteur - Lê Duẩn,Nguyễn Huệ - Lê Lợi,mixed,commercial,508,369,25,1538,1.377
2026-05-08 15:42:41,normal,v10,v08,Pasteur - Lê Duẩn,Hàm Nghi - Tôn Đức Thắng,mixed,commercial,587,441,25,1769,1.331
2026-05-08 15:42:41,normal,v10,v09,Pasteur - Lê Duẩn,Võ Văn Tần - Nam Kỳ KN,mixed,residential,399,256,25,1137,1.559
2026-05-08 15:48:37,normal,v01,v02,Bến Thành,Điện Biên Phủ - Hai BT,commercial,arterial,1027,622,52,2550,1.651
